Item Name,Listings,Price,Currency,Timestamp
Sealed Graffiti | Broken Heart (Wire Blue),37,0.51,CDN,2023-08-30 12:32:12.617119
Sealed Graffiti | Little Bock (Tracer Yellow),40,0.41,CDN,2023-09-02 15:37:19.521301
Sealed Graffiti | Broken Heart (SWAT Blue),42,0.41,CDN,2023-09-02 15:37:19.521301
Sealed Graffiti | BOOM (Blood Red),49,0.42,CDN,2023-09-02 15:37:19.521301
Sealed Graffiti | Shining Star (Violent Violet),432,0.42,CDN,2023-09-02 15:37:19.521301
Sealed Graffiti | BOOM (SWAT Blue),122,0.43,CDN,2023-09-02 15:37:19.521301
Sealed Graffiti | Little Bock (Bazooka Pink),29,0.46,CDN,2023-09-02 15:37:19.521301
Sealed Graffiti | Shining Star (Bazooka Pink),45,0.46,CDN,2023-09-02 15:37:19.521301
Sealed Graffiti | Smirk (Tracer Yellow),59,0.49,CDN,2023-09-02 15:37:20.681831
Sealed Graffiti | Little Bock (Violent Violet),23,0.49,CDN,2023-09-02 15:37:20.681831
Sealed Graffiti | Kiss (War Pig Pink),41,0.49,CDN,2023-09-02 15:37:20.681831
Sealed Graffiti | Goofy (Frog Green),23,0.50,CDN,2023-09-02 15:37:20.681831
Sealed Graffiti | Hop (Monarch Blue),54,0.51,CDN,2023-09-02 15:37:20.681831
Sealed Graffiti | Hop (Dust Brown),64,0.53,CDN,2023-09-02 15:37:20.681831
Sealed Graffiti | Broken Heart (Monarch Blue),37,0.54,CDN,2023-09-02 15:37:20.681831
Sealed Graffiti | Hop (SWAT Blue),51,0.54,CDN,2023-09-02 15:37:20.681831
Sealed Graffiti | Hop (Blood Red),71,0.54,CDN,2023-09-02 15:37:20.681831
Sealed Graffiti | Hop (Frog Green),42,0.54,CDN,2023-09-02 15:37:20.681831
Sealed Graffiti | Hop (Jungle Green),62,0.54,CDN,2023-09-02 15:37:21.782016
Sealed Graffiti | Hop (Tiger Orange),60,0.54,CDN,2023-09-02 15:37:21.782016
Sealed Graffiti | Hop (Cash Green),43,0.55,CDN,2023-09-02 15:37:21.782016
Sealed Graffiti | Smirk (Bazooka Pink),92,0.55,CDN,2023-09-02 15:37:21.782016
Sealed Graffiti | Hop (Wire Blue),70,0.55,CDN,2023-09-02 15:37:21.782016
Sealed Graffiti | Hop (Battle Green),72,0.55,CDN,2023-09-02 15:37:21.782016
Sealed Graffiti | Hop (Brick Red),50,0.58,CDN,2023-09-02 15:37:21.782016
Sealed Graffiti | Goofy (Shark White),29,0.60,CDN,2023-09-02 15:37:21.782016
Sealed Graffiti | Hop (Desert Amber),71,0.60,CDN,2023-09-02 15:37:21.782016
Sealed Graffiti | Hop (Princess Pink),71,0.63,CDN,2023-09-02 15:37:21.782016
Sealed Graffiti | Hop (Monster Purple),56,0.64,CDN,2023-09-02 15:37:22.937080
Sealed Graffiti | Broken Heart (Shark White),33,0.66,CDN,2023-09-02 15:37:22.937080
Sealed Graffiti | Kiss (Monster Purple),67,0.70,CDN,2023-09-02 15:37:22.937080
Sealed Graffiti | Little Crown (Tracer Yellow),39,0.71,CDN,2023-09-02 15:37:22.937080
Sealed Graffiti | Kiss (Violent Violet),34,0.71,CDN,2023-09-02 15:37:22.937080
Sealed Graffiti | Hop (Violent Violet),59,0.73,CDN,2023-09-02 15:37:22.937080
Sealed Graffiti | Hop (War Pig Pink),88,0.74,CDN,2023-09-02 15:37:22.937080
Sealed Graffiti | Broken Heart (Violent Violet),25,0.75,CDN,2023-09-02 15:37:22.937080
Sealed Graffiti | Hop (Bazooka Pink),91,0.76,CDN,2023-09-02 15:37:22.937080
Sealed Graffiti | Broken Heart (Monster Purple),72,0.77,CDN,2023-09-02 15:37:22.937080
Sealed Graffiti | Kiss (SWAT Blue),199,0.85,CDN,2023-09-02 15:37:24.066060
Sealed Graffiti | Broken Heart (War Pig Pink),73,0.86,CDN,2023-09-02 15:37:24.066060
Sealed Graffiti | Hop (Tracer Yellow),40,0.94,CDN,2023-09-02 15:37:24.066060
Sealed Graffiti | Broken Heart (Princess Pink),32,0.99,CDN,2023-09-02 15:37:24.066060
Sealed Graffiti | Hop (Shark White),60,0.99,CDN,2023-09-02 15:37:24.066060
Sealed Graffiti | Kiss (Princess Pink),36,1.12,CDN,2023-09-02 15:37:24.066060
Sealed Graffiti | Kiss (Bazooka Pink),28,1.16,CDN,2023-09-02 15:37:24.066060
Sealed Graffiti | Kiss (Shark White),161,1.21,CDN,2023-09-02 15:37:24.066060
Sealed Graffiti | Broken Heart (Bazooka Pink),24,1.23,CDN,2023-09-02 15:37:24.066060
Sealed Graffiti | Kiss (Brick Red),28,1.26,CDN,2023-09-02 15:37:24.066060
Sealed Graffiti | Broken Heart (Blood Red),97,1.55,CDN,2023-09-02 15:37:25.247750
Sealed Graffiti | Broken Heart (Brick Red),34,1.63,CDN,2023-09-02 15:37:25.247750
Sealed Graffiti | Kiss (Blood Red),73,1.87,CDN,2023-09-02 15:37:25.247750
Sealed Graffiti | Shining Star (Tracer Yellow),32,2.15,CDN,2023-09-02 15:37:25.247750
