Item Name,Listings,Price,Currency,Timestamp
Sticker | stavn (Gold) | Antwerp 2022,17,7.97,CDN,2023-08-28 10:29:27.969035
Sticker | hatz (Glitter) | Antwerp 2022,505,1.19,P,2023-08-31 10:23:45.502032
Sticker | FaZe Clan | Antwerp 2022,"24,209",1.19,P,2023-08-31 10:23:45.502032
Sticker | ins (Glitter) | Antwerp 2022,856,1.21,P,2023-08-31 10:23:45.502032
Sticker | Spinx (Glitter) | Antwerp 2022,"1,595",1.22,P,2023-08-31 10:23:45.502032
Sticker | Brollan (Glitter) | Antwerp 2022,588,1.22,P,2023-08-31 10:23:45.502032
Sticker | tiziaN (Glitter) | Antwerp 2022,886,1.23,P,2023-08-31 10:23:45.502032
Sticker | hampus (Glitter) | Antwerp 2022,"1,227",1.23,P,2023-08-31 10:23:45.502032
Sticker | bLitz (Glitter) | Antwerp 2022,622,1.28,P,2023-08-31 10:23:47.132794
Sticker | refrezh (Glitter) | Antwerp 2022,822,1.29,P,2023-08-31 10:23:47.132794
Sticker | sico (Glitter) | Antwerp 2022,677,1.33,P,2023-08-31 10:23:47.132794
Sticker | Liazz | Antwerp 2022,"2,906",1.33,P,2023-08-31 10:23:47.132794
Sticker | faveN (Glitter) | Antwerp 2022,505,1.33,P,2023-08-31 10:23:47.132794
Sticker | Farlig (Glitter) | Antwerp 2022,582,1.34,P,2023-08-31 10:23:47.132794
Sticker | Zyphon (Glitter) | Antwerp 2022,580,1.42,P,2023-08-31 10:23:47.132794
Sticker | roeJ (Glitter) | Antwerp 2022,"1,017",1.43,P,2023-08-31 10:23:47.132794
Sticker | KENSi (Glitter) | Antwerp 2022,"1,255",1.43,P,2023-08-31 10:23:47.132794
Sticker | gxx- (Glitter) | Antwerp 2022,717,1.43,P,2023-08-31 10:23:47.132794
Sticker | rigoN (Glitter) | Antwerp 2022,918,1.44,P,2023-08-31 10:23:50.309803
Sticker | Magisk (Glitter) | Antwerp 2022,963,1.52,P,2023-08-31 10:23:50.309803
Sticker | EliGE (Glitter) | Antwerp 2022,673,1.55,P,2023-08-31 10:23:50.309803
Sticker | sjuush (Glitter) | Antwerp 2022,435,1.66,P,2023-08-31 10:23:50.309803
Sticker | syrsoN (Glitter) | Antwerp 2022,521,1.66,P,2023-08-31 10:23:50.309803
Sticker | max | Antwerp 2022,"3,024",1.67,P,2023-08-31 10:23:50.309803
Sticker | xfl0ud (Glitter) | Antwerp 2022,532,1.69,P,2023-08-31 10:23:50.309803
Sticker | Complexity Gaming | Antwerp 2022,"5,778",1.70,P,2023-08-31 10:23:50.309803
Sticker | Krimbo (Glitter) | Antwerp 2022,"1,168",1.76,P,2023-08-31 10:23:50.309803
Sticker | gla1ve (Glitter) | Antwerp 2022,"1,175",1.86,P,2023-08-31 10:23:50.309803
Sticker | dupreeh (Glitter) | Antwerp 2022,"1,296",1.88,P,2023-08-31 10:23:53.480023
Sticker | oSee (Glitter) | Antwerp 2022,567,1.88,P,2023-08-31 10:23:53.480023
Sticker | Team Spirit | Antwerp 2022,"11,185",1.88,P,2023-08-31 10:23:53.480023
Sticker | FaNg (Glitter) | Antwerp 2022,604,1.91,P,2023-08-31 10:23:53.480023
Sticker | NAF (Glitter) | Antwerp 2022,465,1.96,P,2023-08-31 10:23:53.480023
Sticker | Copenhagen Flames | Antwerp 2022,"24,183",1.97,P,2023-08-31 10:23:53.480023
Sticker | G2 Esports | Antwerp 2022,"10,626",2.08,P,2023-08-31 10:23:53.480023
Sticker | aliStair (Glitter) | Antwerp 2022,736,2.08,P,2023-08-31 10:23:53.480023
"Sticker | broky (Glitter, Champion) | Antwerp 2022","2,072",2.14,P,2023-08-31 10:23:53.480023
Sticker | TeSeS (Glitter) | Antwerp 2022,495,2.14,P,2023-08-31 10:23:53.480023
Sticker | SENER1 (Glitter) | Antwerp 2022,"1,188",2.15,P,2023-08-31 10:23:55.109110
Sticker | JaCkz (Glitter) | Antwerp 2022,344,2.19,P,2023-08-31 10:23:55.109110
Sticker | junior (Glitter) | Antwerp 2022,731,2.23,P,2023-08-31 10:23:55.109110
Sticker | Perfecto (Glitter) | Antwerp 2022,539,2.25,P,2023-08-31 10:23:55.109110
Sticker | nicoodoz (Glitter) | Antwerp 2022,518,2.26,P,2023-08-31 10:23:55.109110
Sticker | blameF (Glitter) | Antwerp 2022,537,2.30,P,2023-08-31 10:23:55.109110
Sticker | XANTARES | Antwerp 2022,"2,261",2.31,P,2023-08-31 10:23:55.109110
Sticker | stavn (Glitter) | Antwerp 2022,370,2.31,P,2023-08-31 10:23:55.109110
Sticker | sh1ro | Antwerp 2022,"2,536",2.33,P,2023-08-31 10:23:55.109110
"Sticker | karrigan (Glitter, Champion) | Antwerp 2022","1,870",2.34,P,2023-08-31 10:23:55.109110
Sticker | Natus Vincere | Antwerp 2022,"11,887",2.36,P,2023-08-31 10:23:57.271939
Sticker | apEX (Glitter) | Antwerp 2022,588,2.43,P,2023-08-31 10:23:57.271939
Sticker | saffee (Glitter) | Antwerp 2022,511,2.49,P,2023-08-31 10:23:57.271939
Sticker | imoRR (Glitter) | Antwerp 2022,422,2.49,P,2023-08-31 10:23:57.271939
Sticker | woxic (Glitter) | Antwerp 2022,"1,061",2.50,P,2023-08-31 10:23:57.271939
Sticker | sk0R (Glitter) | Antwerp 2022,318,2.56,P,2023-08-31 10:23:57.271939
Sticker | nitr0 (Glitter) | Antwerp 2022,866,2.59,P,2023-08-31 10:23:57.271939
Sticker | Calyx (Glitter) | Antwerp 2022,560,2.61,P,2023-08-31 10:23:57.271939
Sticker | hades (Glitter) | Antwerp 2022,756,2.68,P,2023-08-31 10:23:57.271939
Sticker | Aleksib (Glitter) | Antwerp 2022,697,2.82,P,2023-08-31 10:23:57.271939
Sticker | electronic (Glitter) | Antwerp 2022,596,2.85,P,2023-08-31 10:23:59.980117
Sticker | huNter (Glitter) | Antwerp 2022,545,2.94,P,2023-08-31 10:23:59.980117
Sticker | exit (Glitter) | Antwerp 2022,"1,237",2.94,P,2023-08-31 10:23:59.980117
Sticker | Grim (Glitter) | Antwerp 2022,368,2.96,P,2023-08-31 10:23:59.980117
Sticker | buster (Glitter) | Antwerp 2022,616,3.03,P,2023-08-31 10:23:59.980117
Sticker | maden (Glitter) | Antwerp 2022,262,3.05,P,2023-08-31 10:23:59.980117
Sticker | FL1T (Glitter) | Antwerp 2022,367,3.12,P,2023-08-31 10:23:59.980117
Sticker | zorte (Glitter) | Antwerp 2022,338,3.22,P,2023-08-31 10:23:59.980117
Sticker | tabseN (Glitter) | Antwerp 2022,408,3.23,P,2023-08-31 10:23:59.980117
Sticker | karrigan (Glitter) | Antwerp 2022,502,3.23,P,2023-08-31 10:23:59.980117
Sticker | Boombl4 (Glitter) | Antwerp 2022,632,3.26,P,2023-08-31 10:24:16.640250
Sticker | b1t (Glitter) | Antwerp 2022,346,3.33,P,2023-08-31 10:24:16.640250
Sticker | broky (Glitter) | Antwerp 2022,475,3.33,P,2023-08-31 10:24:16.640250
Sticker | magixx (Glitter) | Antwerp 2022,409,3.34,P,2023-08-31 10:24:16.640250
Sticker | k0nfig (Glitter) | Antwerp 2022,679,3.38,P,2023-08-31 10:24:16.640250
Sticker | rain (Glitter) | Antwerp 2022,736,3.38,P,2023-08-31 10:24:16.640250
Sticker | shox (Glitter) | Antwerp 2022,457,3.57,P,2023-08-31 10:24:16.640250
"Sticker | rain (Glitter, Champion) | Antwerp 2022","1,361",3.57,P,2023-08-31 10:24:16.640250
Sticker | Astralis | Antwerp 2022,"15,680",3.57,P,2023-08-31 10:24:16.640250
Sticker | WOOD7 (Glitter) | Antwerp 2022,430,3.58,P,2023-08-31 10:24:16.640250
Sticker | floppy (Glitter) | Antwerp 2022,839,3.58,P,2023-08-31 10:24:18.868129
Sticker | S1ren (Glitter) | Antwerp 2022,570,3.63,P,2023-08-31 10:24:18.868129
Sticker | degster (Glitter) | Antwerp 2022,456,3.82,P,2023-08-31 10:24:18.868129
Sticker | Xyp9x (Glitter) | Antwerp 2022,372,3.83,P,2023-08-31 10:24:18.868129
Sticker | drop (Glitter) | Antwerp 2022,417,3.93,P,2023-08-31 10:24:18.868129
Sticker | Outsiders | Antwerp 2022,"16,011",4.11,P,2023-08-31 10:24:18.868129
"Sticker | ropz (Glitter, Champion) | Antwerp 2022",854,4.30,P,2023-08-31 10:24:18.868129
Sticker | s1mple | Antwerp 2022,974,4.40,P,2023-08-31 10:24:18.868129
Sticker | qikert (Glitter) | Antwerp 2022,524,4.50,P,2023-08-31 10:24:18.868129
Sticker | NiKo | Antwerp 2022,"1,930",4.56,P,2023-08-31 10:24:18.868129
Sticker | KSCERATO (Glitter) | Antwerp 2022,416,4.72,P,2023-08-31 10:24:23.632377
Sticker | dgt (Glitter) | Antwerp 2022,593,4.94,P,2023-08-31 10:24:23.632377
Sticker | interz (Glitter) | Antwerp 2022,449,4.99,P,2023-08-31 10:24:23.632377
Sticker | nin9 (Glitter) | Antwerp 2022,325,5.00,P,2023-08-31 10:24:23.632377
Sticker | VINI | Antwerp 2022,"3,742",5.00,P,2023-08-31 10:24:23.632377
Sticker | forZe eSports (Glitter) | Antwerp 2022,"2,267",5.21,P,2023-08-31 10:24:23.632377
Sticker | Patsi (Glitter) | Antwerp 2022,555,5.22,P,2023-08-31 10:24:23.632377
Sticker | 9z Team | Antwerp 2022,"7,896",5.42,P,2023-08-31 10:24:23.632377
Sticker | yuurih (Glitter) | Antwerp 2022,213,5.89,P,2023-08-31 10:24:23.632377
Sticker | Renegades (Glitter) | Antwerp 2022,"1,857",5.89,P,2023-08-31 10:24:23.632377
Sticker | FalleN | Antwerp 2022,"7,383",5.89,P,2023-08-31 10:24:27.821743
"Sticker | Twistzz (Glitter, Champion) | Antwerp 2022",868,6.17,P,2023-08-31 10:24:27.821743
Sticker | boltz (Glitter) | Antwerp 2022,352,6.23,P,2023-08-31 10:24:27.821743
Sticker | cadiaN (Glitter) | Antwerp 2022,217,6.47,P,2023-08-31 10:24:27.821743
Sticker | dav1d (Glitter) | Antwerp 2022,212,6.50,P,2023-08-31 10:24:27.821743
Sticker | chopper (Glitter) | Antwerp 2022,470,6.53,P,2023-08-31 10:24:27.821743
Sticker | fer (Glitter) | Antwerp 2022,552,6.91,P,2023-08-31 10:24:27.821743
Sticker | fnx (Glitter) | Antwerp 2022,"1,184",6.98,P,2023-08-31 10:24:27.821743
Sticker | nafany (Glitter) | Antwerp 2022,241,7.42,P,2023-08-31 10:24:27.821743
Sticker | Hobbit (Glitter) | Antwerp 2022,379,7.49,P,2023-08-31 10:24:27.821743
Sticker | YEKINDAR (Glitter) | Antwerp 2022,522,8.55,P,2023-08-31 10:24:30.528248
Sticker | Eternal Fire | Antwerp 2022,"9,935",8.57,P,2023-08-31 10:24:30.528248
Sticker | BIG (Glitter) | Antwerp 2022,"1,812",8.68,P,2023-08-31 10:24:30.528248
Sticker | m0NESY | Antwerp 2022,"3,325",9.14,P,2023-08-31 10:24:30.528248
Sticker | luken (Glitter) | Antwerp 2022,266,9.15,P,2023-08-31 10:24:30.528248
Sticker | Ninjas in Pyjamas (Glitter) | Antwerp 2022,"2,038",9.95,P,2023-08-31 10:24:30.528248
Sticker | JT (Glitter) | Antwerp 2022,504,10.39,P,2023-08-31 10:24:30.528248
Sticker | ENCE (Glitter) | Antwerp 2022,998,10.72,P,2023-08-31 10:24:30.528248
Sticker | IHC Esports (Glitter) | Antwerp 2022,822,10.84,P,2023-08-31 10:24:30.528248
Sticker | MIBR (Glitter) | Antwerp 2022,548,10.86,P,2023-08-31 10:24:30.528248
Sticker | Imperial Esports | Antwerp 2022,"5,749",11.01,P,2023-08-31 10:24:46.545154
Sticker | HooXi (Glitter) | Antwerp 2022,153,11.65,P,2023-08-31 10:24:46.545154
Sticker | ropz (Glitter) | Antwerp 2022,399,12.48,P,2023-08-31 10:24:46.545154
Sticker | Bad News Eagles (Glitter) | Antwerp 2022,383,12.48,P,2023-08-31 10:24:46.545154
Sticker | Jame (Glitter) | Antwerp 2022,185,13.62,P,2023-08-31 10:24:46.545154
Sticker | Liazz (Glitter) | Antwerp 2022,186,14.30,P,2023-08-31 10:24:46.545154
Sticker | XANTARES (Glitter) | Antwerp 2022,322,15.03,P,2023-08-31 10:24:46.545154
Sticker | Cloud9 | Antwerp 2022,"11,687",15.98,P,2023-08-31 10:24:46.545154
Sticker | arT (Glitter) | Antwerp 2022,271,16.34,P,2023-08-31 10:24:46.545154
Sticker | rox | Antwerp 2022,"1,225",17.56,P,2023-08-31 10:24:46.545154
Sticker | Ax1Le (Glitter) | Antwerp 2022,232,18.31,P,2023-08-31 10:24:49.763335
Sticker | jabbi | Antwerp 2022,238,19.28,P,2023-08-31 10:24:49.763335
Sticker | ZywOo (Glitter) | Antwerp 2022,257,21.88,P,2023-08-31 10:24:49.763335
Sticker | Heroic (Glitter) | Antwerp 2022,"1,146",22.34,P,2023-08-31 10:24:49.763335
Sticker | Vitality (Glitter) | Antwerp 2022,536,22.39,P,2023-08-31 10:24:49.763335
Sticker | PGL (Glitter) | Antwerp 2022,"1,920",23.31,P,2023-08-31 10:24:49.763335
Sticker | Team Liquid (Glitter) | Antwerp 2022,582,25.00,P,2023-08-31 10:24:49.763335
Sticker | Twistzz (Glitter) | Antwerp 2022,193,25.46,P,2023-08-31 10:24:49.763335
Sticker | max (Glitter) | Antwerp 2022,103,27.44,P,2023-08-31 10:24:49.763335
Sticker | kabal (Holo) | Antwerp 2022,59,27.88,P,2023-08-31 10:24:49.763335
Sticker | FalleN (Glitter) | Antwerp 2022,632,27.97,P,2023-08-31 10:25:06.263872
Sticker | bLitz (Holo) | Antwerp 2022,193,28.09,P,2023-08-31 10:25:06.263872
Sticker | sh1ro (Glitter) | Antwerp 2022,219,29.96,P,2023-08-31 10:25:06.263872
Sticker | FURIA (Glitter) | Antwerp 2022,"1,075",30.63,P,2023-08-31 10:25:06.263872
Sticker | juanflatroo (Holo) | Antwerp 2022,38,31.30,P,2023-08-31 10:25:06.263872
Sticker | tiziaN (Holo) | Antwerp 2022,71,31.37,P,2023-08-31 10:25:06.263872
Sticker | faveN (Holo) | Antwerp 2022,65,32.46,P,2023-08-31 10:25:06.263872
Sticker | Tuurtle (Holo) | Antwerp 2022,57,33.88,P,2023-08-31 10:25:06.263872
Sticker | SENER1 (Holo) | Antwerp 2022,68,33.98,P,2023-08-31 10:25:06.263872
Sticker | Plopski (Holo) | Antwerp 2022,44,34.64,P,2023-08-31 10:25:06.263872
Sticker | shalfey (Holo) | Antwerp 2022,52,35.02,P,2023-08-31 10:25:08.958677
Sticker | JOTA (Holo) | Antwerp 2022,184,35.24,P,2023-08-31 10:25:08.958677
Sticker | chelo (Holo) | Antwerp 2022,89,35.73,P,2023-08-31 10:25:08.958677
Sticker | rigoN (Holo) | Antwerp 2022,88,36.00,P,2023-08-31 10:25:08.958677
Sticker | sinnopsyy (Holo) | Antwerp 2022,92,36.04,P,2023-08-31 10:25:08.958677
Sticker | es3tag (Holo) | Antwerp 2022,65,36.45,P,2023-08-31 10:25:08.958677
Sticker | Brollan (Holo) | Antwerp 2022,64,36.62,P,2023-08-31 10:25:08.958677
Sticker | hampus (Holo) | Antwerp 2022,45,37.30,P,2023-08-31 10:25:08.958677
Sticker | syrsoN (Holo) | Antwerp 2022,72,37.30,P,2023-08-31 10:25:08.958677
Sticker | KENSi (Holo) | Antwerp 2022,144,37.88,P,2023-08-31 10:25:08.958677
Sticker | Natus Vincere (Glitter) | Antwerp 2022,629,38.57,P,2023-08-31 10:25:11.146067
Sticker | Norwi (Holo) | Antwerp 2022,111,38.69,P,2023-08-31 10:25:11.146067
Sticker | FaZe Clan (Glitter) | Antwerp 2022,883,39.18,P,2023-08-31 10:25:11.146067
Sticker | hatz (Holo) | Antwerp 2022,110,39.22,P,2023-08-31 10:25:11.146067
Sticker | aliStair (Holo) | Antwerp 2022,59,39.87,P,2023-08-31 10:25:11.146067
Sticker | Copenhagen Flames (Glitter) | Antwerp 2022,"1,124",40.65,P,2023-08-31 10:25:11.146067
Sticker | Complexity Gaming (Glitter) | Antwerp 2022,279,42.95,P,2023-08-31 10:25:11.146067
Sticker | s1mple (Glitter) | Antwerp 2022,277,44.10,P,2023-08-31 10:25:11.146067
Sticker | sico (Holo) | Antwerp 2022,77,44.44,P,2023-08-31 10:25:11.146067
Sticker | dycha (Holo) | Antwerp 2022,74,46.34,P,2023-08-31 10:25:11.146067
Sticker | Snappi (Holo) | Antwerp 2022,103,46.40,P,2023-08-31 10:25:13.845394
Sticker | tabseN (Holo) | Antwerp 2022,48,46.55,P,2023-08-31 10:25:13.845394
Sticker | Jerry (Holo) | Antwerp 2022,48,46.81,P,2023-08-31 10:25:13.845394
Sticker | Outsiders (Glitter) | Antwerp 2022,"1,097",47.67,P,2023-08-31 10:25:13.845394
Sticker | Krimbo (Holo) | Antwerp 2022,45,48.26,P,2023-08-31 10:25:13.845394
Sticker | VINI (Glitter) | Antwerp 2022,135,49.23,P,2023-08-31 10:25:13.845394
Sticker | ins (Holo) | Antwerp 2022,45,50.68,P,2023-08-31 10:25:13.845394
Sticker | NiKo (Glitter) | Antwerp 2022,141,53.04,P,2023-08-31 10:25:13.845394
Sticker | refrezh (Holo) | Antwerp 2022,79,53.79,P,2023-08-31 10:25:13.845394
Sticker | sk0R (Holo) | Antwerp 2022,30,57.18,P,2023-08-31 10:25:13.845394
Sticker | exit (Holo) | Antwerp 2022,65,56.47,P,2023-08-31 10:25:28.104995
Sticker | sjuush (Holo) | Antwerp 2022,79,56.75,P,2023-08-31 10:25:28.104995
Sticker | zorte (Holo) | Antwerp 2022,92,56.86,P,2023-08-31 10:25:28.104995
Sticker | jabbi (Glitter) | Antwerp 2022,62,58.25,P,2023-08-31 10:25:28.104995
Sticker | REZ (Holo) | Antwerp 2022,37,58.82,P,2023-08-31 10:25:28.104995
"Sticker | karrigan (Holo, Champion) | Antwerp 2022",443,61.64,P,2023-08-31 10:25:28.104995
Sticker | Spinx (Holo) | Antwerp 2022,53,62.76,P,2023-08-31 10:25:28.104995
Sticker | misutaaa (Holo) | Antwerp 2022,115,65.04,P,2023-08-31 10:25:28.104995
Sticker | k0nfig (Holo) | Antwerp 2022,80,67.32,P,2023-08-31 10:25:28.104995
Sticker | imoRR (Holo) | Antwerp 2022,49,70.58,P,2023-08-31 10:25:28.104995
Sticker | Astralis (Glitter) | Antwerp 2022,450,71.60,P,2023-08-31 10:25:29.758517
"Sticker | rain (Holo, Champion) | Antwerp 2022",173,74.15,P,2023-08-31 10:25:29.758517
Sticker | Farlig (Holo) | Antwerp 2022,42,74.55,P,2023-08-31 10:25:29.758517
Sticker | G2 Esports (Glitter) | Antwerp 2022,226,76.54,P,2023-08-31 10:25:29.758517
"Sticker | broky (Holo, Champion) | Antwerp 2022",144,77.90,P,2023-08-31 10:25:29.758517
Sticker | BIG (Holo) | Antwerp 2022,261,79.93,P,2023-08-31 10:25:29.758517
Sticker | magixx (Holo) | Antwerp 2022,63,87.20,P,2023-08-31 10:25:29.758517
Sticker | xfl0ud (Holo) | Antwerp 2022,30,88.90,P,2023-08-31 10:25:29.758517
Sticker | Calyx (Holo) | Antwerp 2022,48,89.28,P,2023-08-31 10:25:29.758517
Sticker | nitr0 (Holo) | Antwerp 2022,35,89.74,P,2023-08-31 10:25:29.758517
Sticker | Team Spirit (Glitter) | Antwerp 2022,323,92.74,P,2023-08-31 10:25:34.971068
Sticker | degster (Holo) | Antwerp 2022,65,92.93,P,2023-08-31 10:25:34.971068
Sticker | WOOD7 (Holo) | Antwerp 2022,44,95.05,P,2023-08-31 10:25:34.971068
Sticker | hades (Holo) | Antwerp 2022,54,95.65,P,2023-08-31 10:25:34.971068
Sticker | m0NESY (Glitter) | Antwerp 2022,200,97.38,P,2023-08-31 10:25:34.971068
Sticker | gla1ve (Holo) | Antwerp 2022,41,100.07,P,2023-08-31 10:25:34.971068
Sticker | blameF (Holo) | Antwerp 2022,60,100.78,P,2023-08-31 10:25:34.971068
Sticker | Patsi (Holo) | Antwerp 2022,38,101.29,P,2023-08-31 10:25:34.971068
Sticker | chopper (Holo) | Antwerp 2022,34,101.36,P,2023-08-31 10:25:34.971068
Sticker | Ninjas in Pyjamas (Holo) | Antwerp 2022,170,102.62,P,2023-08-31 10:25:34.971068
Sticker | forZe eSports (Holo) | Antwerp 2022,125,102.99,P,2023-08-31 10:25:37.103096
Sticker | NAF (Holo) | Antwerp 2022,25,104.35,P,2023-08-31 10:25:37.103096
Sticker | Magisk (Holo) | Antwerp 2022,38,105.36,P,2023-08-31 10:25:37.103096
Sticker | Aleksib (Holo) | Antwerp 2022,72,105.88,P,2023-08-31 10:25:37.103096
Sticker | gxx- (Holo) | Antwerp 2022,75,106.07,P,2023-08-31 10:25:37.103096
Sticker | ENCE (Holo) | Antwerp 2022,115,108.64,P,2023-08-31 10:25:37.103096
Sticker | IHC Esports (Holo) | Antwerp 2022,155,113.16,P,2023-08-31 10:25:37.103096
Sticker | EliGE (Holo) | Antwerp 2022,40,113.42,P,2023-08-31 10:25:37.103096
Sticker | maden (Holo) | Antwerp 2022,25,113.62,P,2023-08-31 10:25:37.103096
Sticker | Eternal Fire (Glitter) | Antwerp 2022,408,113.65,P,2023-08-31 10:25:37.103096
Sticker | nin9 (Holo) | Antwerp 2022,60,114.38,P,2023-08-31 10:25:39.279596
Sticker | stavn (Holo) | Antwerp 2022,32,115.02,P,2023-08-31 10:25:39.279596
Sticker | roeJ (Holo) | Antwerp 2022,41,115.29,P,2023-08-31 10:25:39.279596
Sticker | junior (Holo) | Antwerp 2022,23,116.33,P,2023-08-31 10:25:39.279596
Sticker | JaCkz (Holo) | Antwerp 2022,30,117.22,P,2023-08-31 10:25:39.279596
Sticker | Zyphon (Holo) | Antwerp 2022,46,118.64,P,2023-08-31 10:25:39.279596
Sticker | Techno4K (Holo) | Antwerp 2022,8,119.85,P,2023-08-31 10:25:39.279596
Sticker | Renegades (Holo) | Antwerp 2022,127,120.09,P,2023-08-31 10:25:39.279596
Sticker | 9z Team (Glitter) | Antwerp 2022,513,120.77,P,2023-08-31 10:25:39.279596
Sticker | aliStair (Gold) | Antwerp 2022,27,121.61,P,2023-08-31 10:25:39.279596
Sticker | oSee (Holo) | Antwerp 2022,25,123.69,P,2023-08-31 10:25:41.961261
"Sticker | Twistzz (Holo, Champion) | Antwerp 2022",141,125.49,P,2023-08-31 10:25:41.961261
Sticker | Grim (Holo) | Antwerp 2022,51,125.96,P,2023-08-31 10:25:41.961261
Sticker | Jerry (Gold) | Antwerp 2022,26,126.69,P,2023-08-31 10:25:41.961261
Sticker | S1ren (Holo) | Antwerp 2022,39,126.79,P,2023-08-31 10:25:41.961261
Sticker | TeSeS (Holo) | Antwerp 2022,27,128.12,P,2023-08-31 10:25:41.961261
Sticker | Bad News Eagles (Holo) | Antwerp 2022,131,129.41,P,2023-08-31 10:25:41.961261
Sticker | woxic (Holo) | Antwerp 2022,22,130.72,P,2023-08-31 10:25:41.961261
Sticker | Boombl4 (Holo) | Antwerp 2022,62,130.80,P,2023-08-31 10:25:41.961261
Sticker | KENSi (Gold) | Antwerp 2022,39,131.94,P,2023-08-31 10:25:41.961261
Sticker | Perfecto (Holo) | Antwerp 2022,38,134.34,P,2023-08-31 10:25:44.598772
Sticker | PGL (Holo) | Antwerp 2022,176,135.53,P,2023-08-31 10:25:44.598772
Sticker | nicoodoz (Holo) | Antwerp 2022,38,135.53,P,2023-08-31 10:25:44.598772
Sticker | shox (Holo) | Antwerp 2022,27,137.23,P,2023-08-31 10:25:44.598772
Sticker | shalfey (Gold) | Antwerp 2022,20,140.24,P,2023-08-31 10:25:44.598772
Sticker | bLitz (Gold) | Antwerp 2022,17,140.42,P,2023-08-31 10:25:44.598772
Sticker | saffee (Holo) | Antwerp 2022,37,141.42,P,2023-08-31 10:25:44.598772
Sticker | Norwi (Gold) | Antwerp 2022,35,141.61,P,2023-08-31 10:25:44.598772
Sticker | dupreeh (Holo) | Antwerp 2022,43,145.82,P,2023-08-31 10:25:44.598772
Sticker | rigoN (Gold) | Antwerp 2022,24,148.04,P,2023-08-31 10:25:44.598772
Sticker | Snappi (Gold) | Antwerp 2022,40,147.06,P,2023-08-31 10:25:47.293751
"Sticker | ropz (Holo, Champion) | Antwerp 2022",115,147.10,P,2023-08-31 10:25:47.293751
Sticker | hatz (Gold) | Antwerp 2022,39,147.32,P,2023-08-31 10:25:47.293751
Sticker | es3tag (Gold) | Antwerp 2022,39,150.99,P,2023-08-31 10:25:47.293751
Sticker | ins (Gold) | Antwerp 2022,23,151.39,P,2023-08-31 10:25:47.293751
Sticker | SENER1 (Gold) | Antwerp 2022,36,152.28,P,2023-08-31 10:25:47.293751
Sticker | sico (Gold) | Antwerp 2022,28,153.14,P,2023-08-31 10:25:47.293751
Sticker | tiziaN (Gold) | Antwerp 2022,25,153.59,P,2023-08-31 10:25:47.293751
Sticker | JOTA (Gold) | Antwerp 2022,26,153.68,P,2023-08-31 10:25:47.293751
Sticker | Plopski (Gold) | Antwerp 2022,25,154.39,P,2023-08-31 10:25:47.293751
Sticker | Techno4K (Gold) | Antwerp 2022,20,155.14,P,2023-08-31 10:25:50.531688
Sticker | sinnopsyy (Gold) | Antwerp 2022,27,156.53,P,2023-08-31 10:25:50.531688
Sticker | boltz (Holo) | Antwerp 2022,52,158.13,P,2023-08-31 10:25:50.531688
Sticker | Tuurtle (Gold) | Antwerp 2022,24,158.83,P,2023-08-31 10:25:50.531688
Sticker | floppy (Holo) | Antwerp 2022,66,160.79,P,2023-08-31 10:25:50.531688
Sticker | juanflatroo (Gold) | Antwerp 2022,26,160.89,P,2023-08-31 10:25:50.531688
Sticker | fnx (Holo) | Antwerp 2022,121,161.34,P,2023-08-31 10:25:50.531688
Sticker | rox (Glitter) | Antwerp 2022,180,162.75,P,2023-08-31 10:25:50.531688
Sticker | FL1T (Holo) | Antwerp 2022,58,163.78,P,2023-08-31 10:25:50.531688
Sticker | chelo (Gold) | Antwerp 2022,38,164.33,P,2023-08-31 10:25:50.531688
Sticker | Xyp9x (Holo) | Antwerp 2022,26,169.13,P,2023-08-31 10:26:11.152236
Sticker | Brollan (Gold) | Antwerp 2022,17,171.41,P,2023-08-31 10:26:11.152236
Sticker | apEX (Holo) | Antwerp 2022,24,171.54,P,2023-08-31 10:26:11.152236
Sticker | Imperial Esports (Glitter) | Antwerp 2022,469,172.98,P,2023-08-31 10:26:11.152236
Sticker | exit (Gold) | Antwerp 2022,27,175.17,P,2023-08-31 10:26:11.152236
Sticker | buster (Holo) | Antwerp 2022,30,176.79,P,2023-08-31 10:26:11.152236
Sticker | sjuush (Gold) | Antwerp 2022,29,179.33,P,2023-08-31 10:26:11.152236
Sticker | drop (Holo) | Antwerp 2022,31,179.33,P,2023-08-31 10:26:11.152236
Sticker | FaNg (Holo) | Antwerp 2022,19,179.93,P,2023-08-31 10:26:11.152236
Sticker | misutaaa (Gold) | Antwerp 2022,38,183.46,P,2023-08-31 10:26:11.152236
Sticker | dycha (Gold) | Antwerp 2022,24,190.27,P,2023-08-31 10:26:14.326095
Sticker | qikert (Holo) | Antwerp 2022,24,190.84,P,2023-08-31 10:26:14.326095
