Item Name,Listings,Price,Currency,Timestamp
Sticker | Liazz (Gold) | Rio 2022,11,22.4,CDN,2023-08-30 06:11:37.913019
Sticker | Staehr | Rio 2022,"2,789",0.51,P,2023-09-01 14:15:22.099183
Sticker | FURIA | Rio 2022,"23,562",0.52,P,2023-09-01 14:15:26.370608
Sticker | gxx- | Rio 2022,"1,378",0.52,P,2023-09-01 14:15:26.370608
Sticker | rain | Rio 2022,"1,946",0.52,P,2023-09-01 14:15:26.370608
Sticker | qikert | Rio 2022,"1,350",0.53,P,2023-09-01 14:15:26.370608
Sticker | FlameZ | Rio 2022,"3,140",0.53,P,2023-09-01 14:15:26.370608
Sticker | frozen | Rio 2022,"2,159",0.58,P,2023-09-01 14:15:26.370608
Sticker | electronic | Rio 2022,"3,744",0.60,P,2023-09-01 14:15:26.370608
Sticker | Sprout Esports | Rio 2022,"18,692",0.60,P,2023-09-01 14:15:26.370608
Sticker | chelo | Rio 2022,"1,667",0.61,P,2023-09-01 14:15:26.370608
Sticker | torzsi | Rio 2022,"1,397",0.62,P,2023-09-01 14:15:26.370608
Sticker | Team Spirit | Rio 2022,"14,632",0.62,P,2023-09-01 14:15:29.084635
Sticker | 9z Team | Rio 2022,"27,233",0.64,P,2023-09-01 14:15:29.084635
Sticker | KSCERATO | Rio 2022,"1,787",0.64,P,2023-09-01 14:15:29.084635
Sticker | Jame | Rio 2022,"1,509",0.65,P,2023-09-01 14:15:29.084635
Sticker | Liazz | Rio 2022,"1,187",0.66,P,2023-09-01 14:15:29.084635
Sticker | latto | Rio 2022,"1,443",0.70,P,2023-09-01 14:15:29.084635
Sticker | degster | Rio 2022,"1,421",0.70,P,2023-09-01 14:15:29.084635
Sticker | KRIMZ | Rio 2022,"1,196",0.71,P,2023-09-01 14:15:29.084635
Sticker | b1t | Rio 2022,"2,058",0.71,P,2023-09-01 14:15:29.084635
Sticker | dumau | Rio 2022,"2,458",0.71,P,2023-09-01 14:15:29.084635
Sticker | mezii | Rio 2022,"1,378",0.78,P,2023-09-01 14:15:30.726466
Sticker | syrsoN | Rio 2022,"1,674",0.81,P,2023-09-01 14:15:30.726466
Sticker | interz | Rio 2022,"2,153",0.81,P,2023-09-01 14:15:30.726466
Sticker | karrigan | Rio 2022,"1,092",0.88,P,2023-09-01 14:15:30.726466
Sticker | kabal | Rio 2022,"1,469",0.89,P,2023-09-01 14:15:30.726466
Sticker | cadiaN | Rio 2022,"2,258",0.92,P,2023-09-01 14:15:30.726466
Sticker | arT | Rio 2022,"1,378",0.95,P,2023-09-01 14:15:30.726466
Sticker | boltz | Rio 2022,"1,235",0.97,P,2023-09-01 14:15:30.726466
Sticker | TRY | Rio 2022,"1,459",1.03,P,2023-09-01 14:15:30.726466
Sticker | Twistzz | Rio 2022,"1,059",1.06,P,2023-09-01 14:15:30.726466
Sticker | Imperial Esports | Rio 2022,"24,456",1.09,P,2023-09-01 14:15:34.984208
Sticker | iM | Rio 2022,923,1.15,P,2023-09-01 14:15:34.984208
Sticker | ropz | Rio 2022,876,1.18,P,2023-09-01 14:15:34.984208
Sticker | fer | Rio 2022,"2,231",1.17,P,2023-09-01 14:15:34.984208
Sticker | Hobbit | Rio 2022,"2,383",1.30,P,2023-09-01 14:15:34.984208
Sticker | TACO | Rio 2022,"1,527",1.34,P,2023-09-01 14:15:34.984208
Sticker | FaZe Clan | Rio 2022,"14,916",1.39,P,2023-09-01 14:15:34.984208
Sticker | dav1deuS | Rio 2022,854,1.41,P,2023-09-01 14:15:34.984208
Sticker | dgt | Rio 2022,"1,682",1.45,P,2023-09-01 14:15:34.984208
Sticker | nafany | Rio 2022,"1,405",1.47,P,2023-09-01 14:15:34.984208
Sticker | BUDA | Rio 2022,750,1.57,P,2023-09-01 14:15:36.650217
Sticker | Natus Vincere | Rio 2022,"8,850",1.65,P,2023-09-01 14:15:36.650217
Sticker | Outsiders | Rio 2022,"19,739",1.74,P,2023-09-01 14:15:36.650217
Sticker | apEX | Rio 2022,"1,815",1.88,P,2023-09-01 14:15:36.650217
Sticker | dexter | Rio 2022,871,2.07,P,2023-09-01 14:15:36.650217
Sticker | Sico (Glitter) | Rio 2022,322,2.12,P,2023-09-01 14:15:36.650217
Sticker | Brollan (Glitter) | Rio 2022,307,2.12,P,2023-09-01 14:15:36.650217
Sticker | EliGE (Glitter) | Rio 2022,398,2.12,P,2023-09-01 14:15:36.650217
Sticker | nexa | Rio 2022,"1,036",2.13,P,2023-09-01 14:15:36.650217
Sticker | v4lde (Glitter) | Rio 2022,414,2.15,P,2023-09-01 14:15:36.650217
Sticker | IEM (Glitter) | Rio 2022,"6,036",2.32,P,2023-09-01 14:15:37.790141
Sticker | latto (Glitter) | Rio 2022,463,2.33,P,2023-09-01 14:15:37.790141
Sticker | REZ (Glitter) | Rio 2022,217,2.37,P,2023-09-01 14:15:37.790141
Sticker | Zyphon (Glitter) | Rio 2022,749,2.42,P,2023-09-01 14:15:37.790141
Sticker | es3tag | Rio 2022,747,2.44,P,2023-09-01 14:15:37.790141
Sticker | vexite (Glitter) | Rio 2022,307,2.45,P,2023-09-01 14:15:37.790141
Sticker | lauNX (Glitter) | Rio 2022,574,2.47,P,2023-09-01 14:15:37.790141
Sticker | hampus (Glitter) | Rio 2022,509,2.47,P,2023-09-01 14:15:37.790141
Sticker | TeSeS (Glitter) | Rio 2022,308,2.48,P,2023-09-01 14:15:37.790141
Sticker | chopper (Glitter) | Rio 2022,350,2.49,P,2023-09-01 14:15:37.790141
Sticker | FASHR (Glitter) | Rio 2022,262,2.53,P,2023-09-01 14:15:39.952159
Sticker | dgt (Glitter) | Rio 2022,497,2.54,P,2023-09-01 14:15:39.952159
Sticker | juanflatroo (Glitter) | Rio 2022,339,2.55,P,2023-09-01 14:15:39.952159
Sticker | sinnopsyy (Glitter) | Rio 2022,512,2.55,P,2023-09-01 14:15:39.952159
Sticker | aliStair (Glitter) | Rio 2022,213,2.56,P,2023-09-01 14:15:39.952159
Sticker | qikert (Glitter) | Rio 2022,161,2.59,P,2023-09-01 14:15:39.952159
Sticker | bLitz (Glitter) | Rio 2022,396,2.59,P,2023-09-01 14:15:39.952159
Sticker | Brehze (Glitter) | Rio 2022,607,2.60,P,2023-09-01 14:15:39.952159
Sticker | roeJ (Glitter) | Rio 2022,407,2.60,P,2023-09-01 14:15:39.952159
Sticker | magixx (Glitter) | Rio 2022,248,2.60,P,2023-09-01 14:15:39.952159
Sticker | sjuush (Glitter) | Rio 2022,351,2.60,P,2023-09-01 14:15:43.144278
Sticker | refrezh (Glitter) | Rio 2022,351,2.60,P,2023-09-01 14:15:43.144278
"Sticker | n0rb3r7 (Glitter, Champion) | Rio 2022",708,2.62,P,2023-09-01 14:15:43.144278
Sticker | neaLaN (Glitter) | Rio 2022,329,2.61,P,2023-09-01 14:15:43.144278
"Sticker | Jame (Glitter, Champion) | Rio 2022",516,2.64,P,2023-09-01 14:15:43.144278
Sticker | Keoz (Glitter) | Rio 2022,354,2.64,P,2023-09-01 14:15:43.144278
Sticker | slaxz- (Glitter) | Rio 2022,507,2.65,P,2023-09-01 14:15:43.144278
Sticker | ANNIHILATION (Glitter) | Rio 2022,179,2.65,P,2023-09-01 14:15:43.144278
Sticker | drop (Glitter) | Rio 2022,217,2.67,P,2023-09-01 14:15:43.144278
Sticker | Ax1Le | Rio 2022,618,2.67,P,2023-09-01 14:15:43.144278
Sticker | Snappi (Glitter) | Rio 2022,451,2.68,P,2023-09-01 14:15:59.961439
"Sticker | qikert (Glitter, Champion) | Rio 2022",622,2.73,P,2023-09-01 14:15:59.961439
Sticker | autimatic (Glitter) | Rio 2022,244,2.72,P,2023-09-01 14:15:59.961439
"Sticker | FL1T (Glitter, Champion) | Rio 2022",509,2.73,P,2023-09-01 14:15:59.961439
Sticker | Patsi (Glitter) | Rio 2022,551,2.76,P,2023-09-01 14:15:59.961439
Sticker | NEOFRAG (Glitter) | Rio 2022,342,2.78,P,2023-09-01 14:15:59.961439
Sticker | acoR (Glitter) | Rio 2022,278,2.82,P,2023-09-01 14:15:59.961439
Sticker | Aleksib (Glitter) | Rio 2022,226,2.82,P,2023-09-01 14:15:59.961439
Sticker | S1ren (Glitter) | Rio 2022,407,2.82,P,2023-09-01 14:15:59.961439
Sticker | coldzera | Rio 2022,702,2.82,P,2023-09-01 14:15:59.961439
Sticker | faveN (Glitter) | Rio 2022,530,2.82,P,2023-09-01 14:16:02.650805
Sticker | jabbi (Glitter) | Rio 2022,224,2.82,P,2023-09-01 14:16:02.650805
Sticker | YEKINDAR (Glitter) | Rio 2022,267,2.82,P,2023-09-01 14:16:02.650805
Sticker | nitr0 (Glitter) | Rio 2022,293,2.82,P,2023-09-01 14:16:02.650805
Sticker | yuurih (Glitter) | Rio 2022,354,2.83,P,2023-09-01 14:16:02.650805
Sticker | SENER1 (Glitter) | Rio 2022,188,2.84,P,2023-09-01 14:16:02.650805
Sticker | F1KU (Glitter) | Rio 2022,357,2.84,P,2023-09-01 14:16:02.650805
Sticker | tabseN (Glitter) | Rio 2022,380,2.87,P,2023-09-01 14:16:02.650805
Sticker | HexT (Glitter) | Rio 2022,290,2.87,P,2023-09-01 14:16:02.650805
Sticker | maden (Glitter) | Rio 2022,378,2.88,P,2023-09-01 14:16:02.650805
Sticker | siuhy (Glitter) | Rio 2022,195,2.91,P,2023-09-01 14:16:04.851026
Sticker | oSee (Glitter) | Rio 2022,182,2.95,P,2023-09-01 14:16:04.851026
Sticker | nicoodoz (Glitter) | Rio 2022,165,3.05,P,2023-09-01 14:16:04.851026
Sticker | chelo (Glitter) | Rio 2022,336,3.07,P,2023-09-01 14:16:04.851026
Sticker | rigoN (Glitter) | Rio 2022,294,3.12,P,2023-09-01 14:16:04.851026
Sticker | Staehr (Glitter) | Rio 2022,256,3.14,P,2023-09-01 14:16:04.851026
Sticker | xertioN (Glitter) | Rio 2022,213,3.16,P,2023-09-01 14:16:04.851026
"Sticker | fame (Glitter, Champion) | Rio 2022",573,3.16,P,2023-09-01 14:16:04.851026
Sticker | saffee (Glitter) | Rio 2022,329,3.23,P,2023-09-01 14:16:04.851026
Sticker | Krimbo (Glitter) | Rio 2022,778,3.23,P,2023-09-01 14:16:04.851026
Sticker | dumau (Glitter) | Rio 2022,224,3.31,P,2023-09-01 14:16:08.559679
Sticker | FL1T (Glitter) | Rio 2022,219,3.33,P,2023-09-01 14:16:08.559679
Sticker | mezii (Glitter) | Rio 2022,491,3.34,P,2023-09-01 14:16:08.559679
Sticker | k1to (Glitter) | Rio 2022,235,3.34,P,2023-09-01 14:16:08.559679
Sticker | max | Rio 2022,411,3.36,P,2023-09-01 14:16:08.559679
Sticker | Techno4K (Glitter) | Rio 2022,155,3.39,P,2023-09-01 14:16:08.559679
Sticker | boltz (Glitter) | Rio 2022,480,3.46,P,2023-09-01 14:16:08.559679
Sticker | Grayhound Gaming (Glitter) | Rio 2022,"1,640",3.50,P,2023-09-01 14:16:08.559679
Sticker | NAF (Glitter) | Rio 2022,236,3.54,P,2023-09-01 14:16:08.559679
Sticker | Dycha (Glitter) | Rio 2022,362,3.62,P,2023-09-01 14:16:08.559679
Sticker | dav1deuS (Glitter) | Rio 2022,283,3.63,P,2023-09-01 14:16:10.715761
Sticker | CeRq (Glitter) | Rio 2022,234,3.63,P,2023-09-01 14:16:10.715761
Sticker | MOUZ | Rio 2022,"10,484",3.70,P,2023-09-01 14:16:10.715761
Sticker | sh1ro | Rio 2022,460,3.71,P,2023-09-01 14:16:10.715761
Sticker | fame (Glitter) | Rio 2022,316,3.84,P,2023-09-01 14:16:10.715761
Sticker | n0rb3r7 (Glitter) | Rio 2022,113,3.91,P,2023-09-01 14:16:10.715761
Sticker | Cloud9 | Rio 2022,"11,138",3.91,P,2023-09-01 14:16:10.715761
Sticker | VINI | Rio 2022,474,3.93,P,2023-09-01 14:16:10.715761
Sticker | stavn (Glitter) | Rio 2022,168,3.96,P,2023-09-01 14:16:10.715761
Sticker | BIG (Glitter) | Rio 2022,"2,349",4.00,P,2023-09-01 14:16:10.715761
Sticker | Spinx (Glitter) | Rio 2022,234,4.00,P,2023-09-01 14:16:11.908226
Sticker | Magisk (Glitter) | Rio 2022,133,4.04,P,2023-09-01 14:16:11.908226
Sticker | interz (Glitter) | Rio 2022,331,4.06,P,2023-09-01 14:16:11.908226
Sticker | INS | Rio 2022,"1,595",4.14,P,2023-09-01 14:16:11.908226
Sticker | JDC (Glitter) | Rio 2022,225,4.21,P,2023-09-01 14:16:11.908226
Sticker | broky (Glitter) | Rio 2022,126,4.23,P,2023-09-01 14:16:11.908226
Sticker | KRIMZ (Glitter) | Rio 2022,177,4.34,P,2023-09-01 14:16:11.908226
Sticker | ENCE (Glitter) | Rio 2022,"1,812",4.39,P,2023-09-01 14:16:11.908226
Sticker | SunPayus (Glitter) | Rio 2022,157,4.42,P,2023-09-01 14:16:11.908226
Sticker | kabal (Glitter) | Rio 2022,125,4.53,P,2023-09-01 14:16:11.908226
Sticker | BUDA (Glitter) | Rio 2022,200,4.65,P,2023-09-01 14:16:14.066759
Sticker | karrigan (Glitter) | Rio 2022,335,4.77,P,2023-09-01 14:16:14.066759
Sticker | dupreeh (Glitter) | Rio 2022,141,4.90,P,2023-09-01 14:16:14.066759
Sticker | torzsi (Glitter) | Rio 2022,223,4.95,P,2023-09-01 14:16:14.066759
Sticker | Ninjas in Pyjamas (Glitter) | Rio 2022,"1,020",5.20,P,2023-09-01 14:16:14.066759
Sticker | Evil Geniuses (Glitter) | Rio 2022,"1,802",5.20,P,2023-09-01 14:16:14.066759
Sticker | Bad News Eagles (Glitter) | Rio 2022,"1,261",5.22,P,2023-09-01 14:16:14.066759
Sticker | IHC Esports (Glitter) | Rio 2022,"1,903",5.22,P,2023-09-01 14:16:14.066759
Sticker | Hobbit (Glitter) | Rio 2022,211,5.25,P,2023-09-01 14:16:14.066759
Sticker | sdy (Glitter) | Rio 2022,177,5.37,P,2023-09-01 14:16:14.066759
Sticker | electronic (Glitter) | Rio 2022,328,5.65,P,2023-09-01 14:16:16.758940
Sticker | GamerLegion (Glitter) | Rio 2022,"1,169",5.86,P,2023-09-01 14:16:16.758940
Sticker | Liazz (Glitter) | Rio 2022,167,5.95,P,2023-09-01 14:16:16.758940
Sticker | nafany (Glitter) | Rio 2022,157,6.18,P,2023-09-01 14:16:16.758940
Sticker | syrsoN (Glitter) | Rio 2022,185,6.24,P,2023-09-01 14:16:16.758940
Sticker | fer (Glitter) | Rio 2022,226,6.36,P,2023-09-01 14:16:16.758940
Sticker | FlameZ (Glitter) | Rio 2022,143,6.36,P,2023-09-01 14:16:16.758940
Sticker | ZywOo | Rio 2022,731,6.47,P,2023-09-01 14:16:16.758940
Sticker | isak (Glitter) | Rio 2022,322,6.51,P,2023-09-01 14:16:16.758940
Sticker | OG (Glitter) | Rio 2022,"1,181",6.73,P,2023-09-01 14:16:16.758940
Sticker | rain (Glitter) | Rio 2022,167,6.84,P,2023-09-01 14:16:20.995087
Sticker | w0nderful (Glitter) | Rio 2022,180,6.91,P,2023-09-01 14:16:20.995087
Sticker | Perfecto (Glitter) | Rio 2022,175,6.96,P,2023-09-01 14:16:20.995087
Sticker | TRY (Glitter) | Rio 2022,163,6.96,P,2023-09-01 14:16:20.995087
Sticker | frozen (Glitter) | Rio 2022,202,7.04,P,2023-09-01 14:16:20.995087
Sticker | gxx- (Glitter) | Rio 2022,116,7.06,P,2023-09-01 14:16:20.995087
Sticker | apEX (Glitter) | Rio 2022,129,7.18,P,2023-09-01 14:16:20.995087
Sticker | TACO (Glitter) | Rio 2022,172,7.44,P,2023-09-01 14:16:20.995087
Sticker | FalleN | Rio 2022,"1,684",7.77,P,2023-09-01 14:16:20.995087
Sticker | Vitality (Glitter) | Rio 2022,"1,013",8.24,P,2023-09-01 14:16:20.995087
Sticker | degster (Glitter) | Rio 2022,172,8.33,P,2023-09-01 14:16:23.163658
Sticker | b1t (Glitter) | Rio 2022,137,8.47,P,2023-09-01 14:16:23.163658
Sticker | Heroic (Glitter) | Rio 2022,"1,024",8.69,P,2023-09-01 14:16:23.163658
Sticker | cadiaN (Glitter) | Rio 2022,89,8.91,P,2023-09-01 14:16:23.163658
Sticker | Team Liquid (Glitter) | Rio 2022,670,11.15,P,2023-09-01 14:16:23.163658
Sticker | s1mple | Rio 2022,612,11.31,P,2023-09-01 14:16:23.163658
Sticker | Jame (Glitter) | Rio 2022,121,11.58,P,2023-09-01 14:16:23.163658
Sticker | Sprout Esports (Glitter) | Rio 2022,"1,109",12.02,P,2023-09-01 14:16:23.163658
Sticker | KSCERATO (Glitter) | Rio 2022,186,12.02,P,2023-09-01 14:16:23.163658
Sticker | NQZ | Rio 2022,177,12.49,P,2023-09-01 14:16:23.163658
Sticker | Fnatic (Glitter) | Rio 2022,"1,003",12.72,P,2023-09-01 14:16:24.827803
Sticker | ropz (Glitter) | Rio 2022,166,12.77,P,2023-09-01 14:16:24.827803
Sticker | max (Glitter) | Rio 2022,165,13.37,P,2023-09-01 14:16:24.827803
Sticker | 00 Nation | Rio 2022,"2,250",14.14,P,2023-09-01 14:16:24.827803
Sticker | iM (Glitter) | Rio 2022,104,14.80,P,2023-09-01 14:16:24.827803
Sticker | Ax1Le (Glitter) | Rio 2022,102,14.97,P,2023-09-01 14:16:24.827803
Sticker | coldzera (Glitter) | Rio 2022,203,15.55,P,2023-09-01 14:16:24.827803
Sticker | Team Spirit (Glitter) | Rio 2022,625,16.03,P,2023-09-01 14:16:24.827803
Sticker | Twistzz (Glitter) | Rio 2022,117,16.13,P,2023-09-01 14:16:24.827803
Sticker | FURIA (Glitter) | Rio 2022,674,16.26,P,2023-09-01 14:16:24.827803
Sticker | Natus Vincere (Glitter) | Rio 2022,620,16.99,P,2023-09-01 14:16:26.507406
Sticker | dexter (Glitter) | Rio 2022,91,18.97,P,2023-09-01 14:16:26.507406
Sticker | sh1ro (Glitter) | Rio 2022,163,21.09,P,2023-09-01 14:16:26.507406
Sticker | nexa (Glitter) | Rio 2022,170,21.48,P,2023-09-01 14:16:26.507406
Sticker | sk0R (Glitter) | Rio 2022,93,21.92,P,2023-09-01 14:16:26.507406
Sticker | Outsiders (Glitter) | Rio 2022,"1,277",23.28,P,2023-09-01 14:16:26.507406
Sticker | FaZe Clan (Glitter) | Rio 2022,568,24.44,P,2023-09-01 14:16:26.507406
Sticker | arT (Glitter) | Rio 2022,88,24.74,P,2023-09-01 14:16:26.507406
Sticker | IEM (Holo) | Rio 2022,313,26.24,P,2023-09-01 14:16:26.507406
Sticker | 9z Team (Glitter) | Rio 2022,960,28.94,P,2023-09-01 14:16:26.507406
"Sticker | FL1T (Holo, Champion) | Rio 2022",79,30.60,P,2023-09-01 14:16:29.739831
Sticker | REZ (Holo) | Rio 2022,44,30.79,P,2023-09-01 14:16:29.739831
Sticker | Sico (Holo) | Rio 2022,71,31.40,P,2023-09-01 14:16:29.739831
Sticker | Imperial Esports (Glitter) | Rio 2022,516,31.63,P,2023-09-01 14:16:29.739831
"Sticker | qikert (Holo, Champion) | Rio 2022",122,31.81,P,2023-09-01 14:16:29.739831
Sticker | vexite (Holo) | Rio 2022,34,31.93,P,2023-09-01 14:16:29.739831
Sticker | isak (Holo) | Rio 2022,43,31.89,P,2023-09-01 14:16:29.739831
Sticker | faveN (Holo) | Rio 2022,69,31.91,P,2023-09-01 14:16:29.739831
Sticker | VINI (Glitter) | Rio 2022,86,32.50,P,2023-09-01 14:16:29.739831
Sticker | Dycha (Holo) | Rio 2022,37,32.50,P,2023-09-01 14:16:29.739831
Sticker | bLitz (Holo) | Rio 2022,30,33.72,P,2023-09-01 14:16:34.998443
Sticker | FASHR (Holo) | Rio 2022,35,33.67,P,2023-09-01 14:16:34.998443
Sticker | Brehze (Holo) | Rio 2022,29,34.70,P,2023-09-01 14:16:34.998443
Sticker | Patsi (Holo) | Rio 2022,51,34.82,P,2023-09-01 14:16:34.998443
Sticker | Zyphon (Holo) | Rio 2022,52,35.22,P,2023-09-01 14:16:34.998443
Sticker | FalleN (Glitter) | Rio 2022,290,35.22,P,2023-09-01 14:16:34.998443
Sticker | tabseN (Holo) | Rio 2022,37,35.39,P,2023-09-01 14:16:34.998443
Sticker | Techno4K (Holo) | Rio 2022,47,35.80,P,2023-09-01 14:16:34.998443
Sticker | es3tag (Glitter) | Rio 2022,68,36.70,P,2023-09-01 14:16:34.998443
Sticker | Snappi (Holo) | Rio 2022,32,36.84,P,2023-09-01 14:16:34.998443
"Sticker | n0rb3r7 (Holo, Champion) | Rio 2022",55,37.14,P,2023-09-01 14:16:36.156869
Sticker | sjuush (Holo) | Rio 2022,48,37.20,P,2023-09-01 14:16:36.156869
Sticker | magixx (Holo) | Rio 2022,55,37.33,P,2023-09-01 14:16:36.156869
Sticker | hampus (Holo) | Rio 2022,29,37.67,P,2023-09-01 14:16:36.156869
Sticker | autimatic (Holo) | Rio 2022,34,37.79,P,2023-09-01 14:16:36.156869
"Sticker | fame (Holo, Champion) | Rio 2022",71,37.89,P,2023-09-01 14:16:36.156869
Sticker | NAF (Holo) | Rio 2022,86,37.73,P,2023-09-01 14:16:36.156869
Sticker | Aleksib (Holo) | Rio 2022,55,38.68,P,2023-09-01 14:16:36.156869
Sticker | qikert (Holo) | Rio 2022,45,39.02,P,2023-09-01 14:16:36.156869
Sticker | FL1T (Holo) | Rio 2022,40,39.91,P,2023-09-01 14:16:36.156869
Sticker | v4lde (Holo) | Rio 2022,36,39.60,P,2023-09-01 14:16:37.801837
Sticker | TeSeS (Holo) | Rio 2022,37,39.69,P,2023-09-01 14:16:37.801837
Sticker | NEOFRAG (Holo) | Rio 2022,48,39.84,P,2023-09-01 14:16:37.801837
Sticker | neaLaN (Holo) | Rio 2022,41,40.03,P,2023-09-01 14:16:37.801837
Sticker | maden (Holo) | Rio 2022,54,40.04,P,2023-09-01 14:16:37.801837
Sticker | Grayhound Gaming (Holo) | Rio 2022,232,40.30,P,2023-09-01 14:16:37.801837
Sticker | S1ren (Holo) | Rio 2022,63,40.36,P,2023-09-01 14:16:37.801837
Sticker | slaxz- (Holo) | Rio 2022,41,40.63,P,2023-09-01 14:16:37.801837
Sticker | lauNX (Holo) | Rio 2022,30,40.73,P,2023-09-01 14:16:37.801837
Sticker | Perfecto (Holo) | Rio 2022,103,40.97,P,2023-09-01 14:16:37.801837
Sticker | HexT (Holo) | Rio 2022,29,41.08,P,2023-09-01 14:16:39.976779
Sticker | nicoodoz (Holo) | Rio 2022,28,41.00,P,2023-09-01 14:16:39.976779
Sticker | n0rb3r7 (Holo) | Rio 2022,62,41.47,P,2023-09-01 14:16:39.976779
Sticker | SENER1 (Holo) | Rio 2022,33,41.66,P,2023-09-01 14:16:39.976779
Sticker | chopper (Holo) | Rio 2022,39,41.71,P,2023-09-01 14:16:39.976779
Sticker | nitr0 (Holo) | Rio 2022,57,41.71,P,2023-09-01 14:16:39.976779
Sticker | Keoz (Holo) | Rio 2022,50,41.91,P,2023-09-01 14:16:39.976779
Sticker | sdy (Holo) | Rio 2022,65,41.78,P,2023-09-01 14:16:39.976779
Sticker | refrezh (Holo) | Rio 2022,67,42.96,P,2023-09-01 14:16:39.976779
Sticker | MOUZ (Glitter) | Rio 2022,578,43.13,P,2023-09-01 14:16:39.976779
Sticker | F1KU (Holo) | Rio 2022,35,44.12,P,2023-09-01 14:16:56.356962
Sticker | acoR (Holo) | Rio 2022,28,44.86,P,2023-09-01 14:16:56.356962
"Sticker | Jame (Holo, Champion) | Rio 2022",79,44.69,P,2023-09-01 14:16:56.356962
Sticker | sinnopsyy (Holo) | Rio 2022,25,44.99,P,2023-09-01 14:16:56.356962
Sticker | roeJ (Holo) | Rio 2022,36,45.57,P,2023-09-01 14:16:56.356962
Sticker | fame (Holo) | Rio 2022,32,45.57,P,2023-09-01 14:16:56.356962
Sticker | rigoN (Holo) | Rio 2022,27,46.39,P,2023-09-01 14:16:56.356962
Sticker | Brollan (Holo) | Rio 2022,28,46.65,P,2023-09-01 14:16:56.356962
Sticker | EliGE (Holo) | Rio 2022,60,46.92,P,2023-09-01 14:16:56.356962
Sticker | Staehr (Holo) | Rio 2022,26,47.56,P,2023-09-01 14:16:56.356962
Sticker | siuhy (Holo) | Rio 2022,38,47.88,P,2023-09-01 14:16:57.998161
Sticker | Krimbo (Holo) | Rio 2022,24,48.79,P,2023-09-01 14:16:57.998161
Sticker | stavn (Holo) | Rio 2022,76,48.82,P,2023-09-01 14:16:57.998161
Sticker | BIG (Holo) | Rio 2022,223,51.42,P,2023-09-01 14:16:57.998161
Sticker | aliStair (Holo) | Rio 2022,21,51.42,P,2023-09-01 14:16:57.998161
Sticker | CeRq (Holo) | Rio 2022,40,51.93,P,2023-09-01 14:16:57.998161
Sticker | KRIMZ (Holo) | Rio 2022,36,52.37,P,2023-09-01 14:16:57.998161
Sticker | yuurih (Holo) | Rio 2022,47,52.83,P,2023-09-01 14:16:57.998161
Sticker | NQZ (Glitter) | Rio 2022,51,53.03,P,2023-09-01 14:16:57.998161
Sticker | Spinx (Holo) | Rio 2022,54,53.09,P,2023-09-01 14:16:57.998161
Sticker | SunPayus (Holo) | Rio 2022,48,53.15,P,2023-09-01 14:17:01.186639
Sticker | ZywOo (Glitter) | Rio 2022,114,53.38,P,2023-09-01 14:17:01.186639
Sticker | oSee (Holo) | Rio 2022,102,53.25,P,2023-09-01 14:17:01.186639
Sticker | dumau (Holo) | Rio 2022,34,53.62,P,2023-09-01 14:17:01.186639
Sticker | Cloud9 (Glitter) | Rio 2022,774,55.14,P,2023-09-01 14:17:01.186639
Sticker | mezii (Holo) | Rio 2022,35,55.03,P,2023-09-01 14:17:01.186639
Sticker | Magisk (Holo) | Rio 2022,35,55.89,P,2023-09-01 14:17:01.186639
Sticker | broky (Holo) | Rio 2022,36,56.13,P,2023-09-01 14:17:01.186639
Sticker | ANNIHILATION (Holo) | Rio 2022,19,56.29,P,2023-09-01 14:17:01.186639
Sticker | gxx- (Holo) | Rio 2022,45,57.17,P,2023-09-01 14:17:01.186639
Sticker | juanflatroo (Holo) | Rio 2022,27,57.29,P,2023-09-01 14:17:06.004694
Sticker | xertioN (Holo) | Rio 2022,25,57.29,P,2023-09-01 14:17:06.004694
Sticker | YEKINDAR (Holo) | Rio 2022,30,57.78,P,2023-09-01 14:17:06.004694
Sticker | torzsi (Holo) | Rio 2022,35,57.96,P,2023-09-01 14:17:06.004694
Sticker | INS (Glitter) | Rio 2022,49,58.20,P,2023-09-01 14:17:06.004694
Sticker | ENCE (Holo) | Rio 2022,192,59.71,P,2023-09-01 14:17:06.004694
Sticker | dupreeh (Holo) | Rio 2022,55,60.54,P,2023-09-01 14:17:06.004694
Sticker | saffee (Holo) | Rio 2022,51,61.38,P,2023-09-01 14:17:06.004694
Sticker | drop (Holo) | Rio 2022,40,61.57,P,2023-09-01 14:17:06.004694
Sticker | syrsoN (Holo) | Rio 2022,20,62.51,P,2023-09-01 14:17:06.004694
Sticker | k1to (Holo) | Rio 2022,13,62.27,P,2023-09-01 14:17:09.209810
Sticker | electronic (Holo) | Rio 2022,90,63.84,P,2023-09-01 14:17:09.209810
Sticker | latto (Holo) | Rio 2022,34,65.10,P,2023-09-01 14:17:09.209810
Sticker | rain (Holo) | Rio 2022,54,69.64,P,2023-09-01 14:17:09.209810
Sticker | jabbi (Holo) | Rio 2022,35,71.07,P,2023-09-01 14:17:09.209810
Sticker | karrigan (Holo) | Rio 2022,39,71.38,P,2023-09-01 14:17:09.209810
Sticker | BUDA (Holo) | Rio 2022,23,71.60,P,2023-09-01 14:17:09.209810
Sticker | s1mple (Glitter) | Rio 2022,129,72.53,P,2023-09-01 14:17:09.209810
Sticker | Evil Geniuses (Holo) | Rio 2022,84,72.82,P,2023-09-01 14:17:09.209810
